GO3	lenoch	GO	publications in the subject field
GO31	lenoch	GO3	documentation systems and information systems in the subject field
GO4	lenoch	GO	astronomy
GO41	lenoch	GO4	theoretical astronomy
GO42	lenoch	GO4	practical astronomy
GO43	lenoch	GO4	descriptive astronomy
GO5	lenoch	GO	subject fields related to astronomy
GO51	lenoch	GO5	astrophysics
GO52	lenoch	GO5	astrochemistry & cosmochemistry
GO53	lenoch	GO5	astrobiology
GO6	lenoch	GO	geomorphology (nt: structure of the earth)
GO61	lenoch	GO6	weathering
GO62	lenoch	GO6	wind action
GO63	lenoch	GO6	groundwater hydrology
GO64	lenoch	GO6	hydrogeology (nt: do not confuse with hydrography; us: for hydrography, see: GOP)
GO65	lenoch	GO6	glaciology
GO66	lenoch	GO6	oceanography
GO67	lenoch	GO6	coasts & islands
GO68	lenoch	GO6	reefs
GO69	lenoch	GO6	speleology
GO7	lenoch	GO	genetic physiography
GO71	lenoch	GO7	erosion & denudation
GO72	lenoch	GO7	landscape formation & coastal formation
GO8	lenoch	GO	sedimentology
GO81	lenoch	GO8	clastic sediments
GO82	lenoch	GO8	carboniferous sediments
GO83	lenoch	GO8	siliceous sediments
GO84	lenoch	GO8	evaporites; hydatogenic rock
GO85	lenoch	GO8	organic sediments
GO86	lenoch	GO8	petroleum geology
GO87	lenoch	GO8	pedology; soil science
GO88	lenoch	GO8	cryopedology (nt: science dealing with frozen ground)
GO9	lenoch	GO	stratigraphy
GO91	lenoch	GO9	lithostratigraphic rock units
GO92	lenoch	GO9	facies & geological chronology
GO93	lenoch	GO9	paleontology
GO94	lenoch	GO9	paleobiology
GO95	lenoch	GO9	phylogeny
GO96	lenoch	GO9	palynology
GOA	lenoch	GO	tectonic geology
GOB	lenoch	GO	geophysics
GOC	lenoch	GO	vulcanology
GOD	lenoch	GO	mineral deposits
GOE	lenoch	GO	petrology & petrography
GOE1	lenoch	GOE	general
GOE2	lenoch	GOE	igneous rocks & metamorphic rocks
GOE3	lenoch	GOE	structural petrology(nt: textural & structural features of rocks dealing with spatial physical data rather than the interpretation of chemical and mineralogical facts)
GOF	lenoch	GO	geological & mineral nomenclature - docimacy
GOF1	lenoch	GOF	sampling & essaying
GOF2	lenoch	GOF	geochemistry
GOG	lenoch	GO	epirogeny & orogeny
GOH	lenoch	GO	chronometry - time & calendars - geological time scale
GOH1	lenoch	GOH	chronometry
GOH2	lenoch	GOH	time and calendars
GOH3	lenoch	GOH	geological time scale
GOJ	lenoch	GO	legal aspects
GOK	lenoch	GO	human geography; anthropogeography (nt: distribution and spatial organisation of human characteristics, such as urban centres and agriculture)
GOL	lenoch	GO	administrative geography
GOM	lenoch	GO	atmosphere - climatology - meteorology - magnetosphere
GOM1	lenoch	GOM	atmosphere
GOM2	lenoch	GOM	climatology
GOM3	lenoch	GOM	meteorology
GOM4	lenoch	GOM	magnetosphere
GON	lenoch	GO	voyages & expeditions
GOO	lenoch	GO	geodesy
GOP	lenoch	GO	hydrography & oceanography
GOQ	lenoch	GO	underwater activities
GOY	lenoch	GO	training & education
GOZ	lenoch	GO	professions & careers
HI	lenoch	-	History - Ethnology - Folklore
HI1	lenoch	HI	general aspects of the subject field
HI2	lenoch	HI	organisations in the subject field
HI3	lenoch	HI	publications in the subject field
HI31	lenoch	HI3	documentation & information systems in the subject field
HI4	lenoch	HI	science of history
HI41	lenoch	HI4	historical research & communication
HI5	lenoch	HI	auxiliary sciences
HI51	lenoch	HI5	paleontology
HI52	lenoch	HI5	archaeology
HI6	lenoch	HI	prehistory - antiquity
HI61	lenoch	HI6	prehistory
HI62	lenoch	HI6	antiquity
HI7	lenoch	HI	iron age - middle ages
HI71	lenoch	HI7	iron age
HI72	lenoch	HI7	middle ages
HI8	lenoch	HI	modern history
HI9	lenoch	HI	history of civilisation - history of manners & customs
HI91	lenoch	HI9	history of civilisation
HI92	lenoch	HI9	history of manners & customs
HIA	lenoch	HI	local history
HIB	lenoch	HI	ethnology - ethnography (nt: history and culture of peoples without written records)
HIC	lenoch	HI	folklore
HID	lenoch	HI	biography - genealogy
HIE	lenoch	HI	political history - military history
HIE1	lenoch	HIE	political history
HIE2	lenoch	HIE	military history
HIE3	lenoch	HIE	heraldry - political honours & military honours
HIF	lenoch	HI	industrial archaeology
HIG	lenoch	HI	numismatics - philately
HIG1	lenoch	HIG	numismatics
HIG2	lenoch	HIG	philately
HIJ	lenoch	HI	legal aspects
HIY	lenoch	HI	training & education
HIZ	lenoch	HI	profesions & careers
IC	lenoch	-	Chemical Industry - Chemical Engineering - Chemical Products
IC1	lenoch	IC	general aspects of the subject field
IC2	lenoch	IC	organisations in the subject field
IC3	lenoch	IC	publications in the subject field
IC31	lenoch	IC3	documentation systems and information systems in the subject field
IC4	lenoch	IC	chemical engineering
IC5	lenoch	IC	chemical products - general aspects
IC6	lenoch	IC	explosives & ignition material
IC7	lenoch	IC	petro-chemistry - natural gas (sn: crude oil derivatives; rf: energy market & raw materials market, see: ER6)
IC71	lenoch	IC7	crude oil - processing
IC72	lenoch	IC7	natural gas
IC73	lenoch	IC7	oil products from crude oil (us: for plastics, etc., see: ICA)
IC8	lenoch	IC	glass - enamel
IC81	lenoch	IC8	glass (sn: glass as raw material; us: for finished products, see: INK1)
IC82	lenoch	IC8	enamel (us: for metal finishing, see: SID; for artistic use, see: AR)
IC9	lenoch	IC	pigments & dyestuffs - paints & varnish
IC91	lenoch	IC9	pigments & dyestuffs (nt: colouring matter for dyestuffs; sn: use in non-edible products; us: for E-additives, see: ICE)
IC92	lenoch	IC9	paints & varnish
ICA	lenoch	IC	plastics - resins - fibres - composite materials - synthetic rubbers - tar coal derivatives
ICA11	lenoch	-	thermoplastic materials
ICA12	lenoch	-	thermosetting materials
ICA13	lenoch	-	tar coal derivatives
ICA14	lenoch	-	synthetic precious stones
ICA2	lenoch	ICA	synthetic rubbers (nt: elastomers)
ICA3	lenoch	ICA	synthetic fibres - synthetic fabrics
ICA4	lenoch	ICA	composite materials
ICA5	lenoch	ICA	synthetic oils & synthetic lubricants
ICA6	lenoch	ICA	synthetic coolants
ICB	lenoch	IC	detergents - soaps - cosmetics
ICB1	lenoch	ICB	detergents - soaps
ICB2	lenoch	ICB	cosmetics
ICC	lenoch	IC	cement - ceramics - refractory materials
ICC1	lenoch	ICC	cement - concrete - refractory materials - rockwool (rf: building, see: BA; us: for products, see: INC)
ICC2	lenoch	ICC	ceramics & china (sn: raw materials for ceramic products; us: for finished products, see: INK2)
ICD	lenoch	IC	pharmaceutical products (rf: pharmacology, see: MED)
ICE	lenoch	IC	food chemicals
ICF	lenoch	IC	chemicals for processing (sn: semi-finished products)
ICG	lenoch	IC	agrochemicals
ICH	lenoch	IC	adhesives & anti-adhesives - anti-set-off
ICH1	lenoch	ICH	adhesives
ICH2	lenoch	ICH	anti-set-off & anti-adhesives
ICJ	lenoch	IC	legal aspects
ICK	lenoch	IC	chemicals for manufacturing, processing & conditioning (nt: e.g. for:)
ICL	lenoch	IC	sales & distribution of chemical products (rf: energy market & raw materials market, see: ER6)
ICM	lenoch	IC	products from the mining industry (sn: processing & application; rf: the mining industry & preparation of products, see: MI)
ICM1	lenoch	ICM	ores
ICM2	lenoch	ICM	coal
ICM3	lenoch	ICM	coal - chemical treatment & processing
ICM4	lenoch	ICM	coal derivatives (sn: other than plastics & resins; us: for plastics & resins, see: ICA1)
ICM5	lenoch	ICM	crude oil (us: for crude oil products, see: IC7)
ICM6	lenoch	ICM	organic minerals
ICM7	lenoch	ICM	stone - rockwool
ICM8	lenoch	ICM	precious stones and semi-precious stones
ICM9	lenoch	ICM	minerals and useful soils
ICMA	lenoch	ICM	marine deposits
ICN	lenoch	IC	products of radio-chemistry
ICS	lenoch	IC	metals & non-ferrous metals - metal products (us: for further breakdown of the subject field, see: SI (metallurgy))
ICW	lenoch	IC	man & society
ICY	lenoch	IC	training & education
ICZ	lenoch	IC	professions & careers
IN	lenoch	-	Industries & Crafts - Finished Products(sn: manufacture / manufacturing processes & types of products only; us: for use, refer to respective subject fields)
IN1	lenoch	IN	general aspects of the subject field
IN2	lenoch	IN	organisations in the subject field
IN3	lenoch	IN	publications in the subject field
IN31	lenoch	IN3	documentation systems and information systems in the subject field
IN4	lenoch	IN	precious metals and gemstones
IN5	lenoch	IN	ironworking industry
IN6	lenoch	IN	the working of non-ferrous metals
IN7	lenoch	IN	timber- & woodworking industry (sn: wood, cork, bast, bark)
IN71	lenoch	IN7	plaiting; wicker-work
IN8	lenoch	IN	leather industry
IN9	lenoch	IN	papermaking industry
INA	lenoch	IN	textile industry
INA1	lenoch	INA	textile industry - manufacturing processes - fabrics
INA2	lenoch	INA	fabric & fibres
INA3	lenoch	INA	clothing - wigs - fashion
INB	lenoch	IN	plastic products & rubber products
INC	lenoch	IN	stone & rockwool - earthenware - concrete products & lime
INC1	lenoch	INC	stone
INC2	lenoch	INC	earthenware
INC3	lenoch	INC	concrete finished products - lime & lime products
INC4	lenoch	INC	rockwool
IND	lenoch	IN	items for domestic use; fancy goods (rf: domestic economy, see: DO)
IND1	lenoch	IND	household utensils
IND2	lenoch	IND	products from natural materials (sn: ambergris, amber, meerschaum, mussels, mother-of-pearl, corals, corozo, ivory, horn, etc.)
INE	lenoch	IN	precision mechanics & electronic apparatus
INE1	lenoch	INE	measuring instruments - gauges - actuators
INE2	lenoch	INE	clocks & watches
INE3	lenoch	INE	automatic machines (sn: mechanical systems)
INE4	lenoch	INE	printing machines - duplicating machines
INE5	lenoch	INE	optical instruments
INE6	lenoch	INE	video equipment & television equipment
INE7	lenoch	INE	audio equipment
INE8	lenoch	INE	telephone & telegraph equipment
INE9	lenoch	INE	personal computers
INEA	lenoch	INE	musical instruments
INEB	lenoch	INE	lighting appliances
INF	lenoch	IN	sanitary equipment & kitchens
INF1	lenoch	INF	household appliances & kitchens (sn: domestic use)
INF2	lenoch	INF	stove fitting
INF3	lenoch	INF	sanitary equipment & plumbing
INF4	lenoch	INF	equipment for restaurants & canteens
ING	lenoch	IN	furniture & cabinet making - upholstery
INH	lenoch	IN	saddlery - strap-making - footwear - gloves
INI	lenoch	IN	travel outfits - sports equipment - toys
INI1	lenoch	INI	travel outfit
INI2	lenoch	INI	sports equipment & games equipment
INI3	lenoch	INI	toys
INJ	lenoch	IN	legal aspects
INK	lenoch	IN	glazing - china & pottery
INK1	lenoch	INK	glazing & mirror making - hollow glass (rf: glass as raw material, see: IC81)
INK2	lenoch	INK	china - pottery & tiles
INL	lenoch	IN	furniture industry (nt: furniture in metal, plastic & wood)
INM	lenoch	IN	miscellaneous articles
INM1	lenoch	INM	decorative items - theatre items
INM2	lenoch	INM	promotional gifts & presents - souvenirs
INM3	lenoch	INM	distinguishing items
INN	lenoch	IN	office equipment - writing materials
INO	lenoch	IN	packaging products & packaging materials (rf: packaging technology, see: TE7)
INP	lenoch	IN	production machines (sn: machines used for manufacturing all products mentioned under IC)
INQ	lenoch	IN	mechanical products & plants
INQ1	lenoch	INQ	basic equipment & spare parts
INQ2	lenoch	INQ	stand-alone equipment
INQ3	lenoch	INQ	defence industry
INR	lenoch	IN	scientific apparatus
INS	lenoch	IN	power plants (sn: design & building; us: for use, see: ER)
INT	lenoch	IN	motor vehicles - carriages - aircraft - ships - transport systems (us: for subject field 'transport facilities', see: TR)
INT1	lenoch	INT	motor vehicle industry
INT2	lenoch	INT	rolling stock industry
INT3	lenoch	INT	aircraft industry (nt: civil & military aircraft)
INT4	lenoch	INT	shipyards
INT5	lenoch	INT	internal transport systems (sn: cranes, lifts, escalators, conveyor belts, etc.)
INT6	lenoch	INT	cycles & motor cycles
INT7	lenoch	INT	spacecraft & rockets
INT8	lenoch	INT	special transport
INT9	lenoch	INT	mobile dwellings
INU	lenoch	IN	machines for the mining industry (sn: design & construction; for use, see: MI)
INV	lenoch	IN	automation of production & manufacturing
INW	lenoch	IN	man & society - craftmanship
INX	lenoch	IN	machines for steel works (sn: design & building; us: for use, see: SI)
INY	lenoch	IN	training & education
INZ	lenoch	IN	professions & careers
JU	lenoch	-	Law - Legislation - Jurisprudence
JU1	lenoch	JU	general aspects of the subject field
JU11	lenoch	JU1	general aspects & scientific organisation
JU12	lenoch	JU1	legal systems
JU13	lenoch	JU1	philosophy of law - theory of jurisprudence
JU14	lenoch	JU1	concepts of law
JU141	lenoch	JU14	Equity and Trusts
JU15	lenoch	JU1	legal classifications
JU16	lenoch	JU1	history of law
JU17	lenoch	JU1	sources of law
JU18	lenoch	JU1	law schools
JU19	lenoch	JU1	terms and phraseological elements particular to legal language
JU2	lenoch	JU	organisations in the subject field
JU21	lenoch	JU2	law society
JU3	lenoch	JU	publications in the subject field
JU31	lenoch	JU3	documentation systems and information systems in the subject field
JU4	lenoch	JU	constitutional law
JU41	lenoch	JU4	national constitutional law
JU42	lenoch	JU4	community constitutional law (sn: generic aspects; nt: see further: JUJ)
JU43	lenoch	JU4	fundamental rights
JU44	lenoch	JU4	law of administrative areas
JU5	lenoch	JU	administrative law
JU51	lenoch	JU5	organisation of national administrations & organisation of European Community administrations
JU52	lenoch	JU5	national public service - European Community public service
JU53	lenoch	JU5	non-contentious administrative procedures
JU54	lenoch	JU5	contentious jurisdiction & administrative procedures
JU55	lenoch	JU5	public domain
JU551	lenoch	JU55	administrative environmental law (sn: tasks and duties of the administration)
JU552	lenoch	JU55	transport law (sn: public transport)
JU56	lenoch	JU5	public finance (rf: fiscal law, see: JU8)
JU6	lenoch	JU	criminal law
JU61	lenoch	JU6	general theory of criminal law
JU62	lenoch	JU6	general criminal law
JU63	lenoch	JU6	special criminal law
JU64	lenoch	JU6	criminal procedures
JU65	lenoch	JU6	Law of Criminal Procedure (nt: Common Law)
JU66	lenoch	JU6	penalties
JU67	lenoch	JU6	criminology
JU7	lenoch	JU	international public law - law of nations
JU71	lenoch	JU7	sources of international public law
JU72	lenoch	JU7	international relations & international organisations (sn: legal aspects; us: for international Organsations, see: OR)
JU73	lenoch	JU7	conflicts between States
JU74	lenoch	JU7	territorial sovereignty
JU75	lenoch	JU7	position of the individual
JU8	lenoch	JU	tax law; fiscal law
JU81	lenoch	JU8	general theory of taxation
JU82	lenoch	JU8	tax administration
JU83	lenoch	JU8	taxes & charges
JU84	lenoch	JU8	customs law
JU9	lenoch	JU	civil law
JU91	lenoch	JU9	Law of Civil Procedure (nt: Common Law)
JU92	lenoch	JU9	rights of the individual
JU93	lenoch	JU9	property law
JU931	lenoch	JU93	Law of Personal Property (nt: Common Law)
JU932	lenoch	JU93	Law of Real Property (nt: Common Law)
JU94	lenoch	JU9	family law
JU941	lenoch	JU94	Matrimonial Law (nt: Common Law)
JU942	lenoch	JU94	Law of Succession (nt: Common Law)
JU95	lenoch	JU9	civil liability
JU951	lenoch	JU95	Law of Contract (nt: Common Law)
JU952	lenoch	JU95	Law of Torts (nt: Common Law)
JUA	lenoch	JU	administration of justice
JUA1	lenoch	JUA	general aspects of administration of justice
JUA2	lenoch	JUA	judicial organisations - types of jurisdiction - instances
JUA3	lenoch	JUA	legal professions & judicial professions
JUA4	lenoch	JUA	legal assitance & legal aid
JUA5	lenoch	JUA	procedural law
JUA6	lenoch	JUA	arbitration
JUB	lenoch	JU	public finances
JUB1	lenoch	JUB	budgetery law
JUB2	lenoch	JUB	monetary law
JUB3	lenoch	JUB	banking law (nt: emission banks)
JUC	lenoch	JU	commercial law
JUC1	lenoch	JUC	general aspects of commercial law
JUC2	lenoch	JUC	company law
JUC3	lenoch	JUC	financial law
JUC4	lenoch	JUC	competition law
JUC5	lenoch	JUC	accountancy law
JUC6	lenoch	JUC	insurance law
JUC7	lenoch	JUC	bankruptcy law & insolvancy law
JUC8	lenoch	JUC	consumer protection law
JUD	lenoch	JU	transport law (sn: private transport)
JUD1	lenoch	JUD	maritime law
JUD2	lenoch	JUD	aviation law
JUD3	lenoch	JUD	space law
JUD4	lenoch	JUD	highway law
JUD5	lenoch	JUD	railway law
JUD6	lenoch	JUD	postal law
JUE	lenoch	JU	social legislation
JUE1	lenoch	JUE	social security law (nt: social security law in restricted sense)
JUE2	lenoch	JUE	social security schemes
JUE3	lenoch	JUE	public health
JUE4	lenoch	JUE	welfare state (nt: concept of the Welfare State; rf: constitutionnel law, see: JU4)
JUE5	lenoch	JUE	social jurisdiction
JUE6	lenoch	JUE	employment law; labour law
JUE7	lenoch	JUE	professional law
JUF	lenoch	JU	private international law
JUF1	lenoch	JUF	choice of applicable law
JUF2	lenoch	JUF	dispute regulations
JUF3	lenoch	JUF	Convention de Bruxelles (sn: application of the1968 Convention)
JUF4	lenoch	JUF	harmonisation of legislations & unification of legislations
JUF5	lenoch	JUF	specific points of laws governed by agreements
JUG	lenoch	JU	intellectual property - copyright law - patent law
JUG1	lenoch	JUG	author's rights
JUG2	lenoch	JUG	patent law
JUG3	lenoch	JUG	trademarks
JUG4	lenoch	JUG	registered designs - registered trade names
JUG5	lenoch	JUG	data protection
JUH	lenoch	JU	canon law
JUH1	lenoch	JUH	secular canon law
JUH2	lenoch	JUH	internal canon law
JUH3	lenoch	JUH	external canon law
JUH4	lenoch	JUH	catholic canon law
JUH5	lenoch	JUH	canon law in non-catholic denominations
JUJ	lenoch	JU	Community Law (sn: specific aspects of Community Law; rf: Community Constitutional Law, see: JU42; us: for practical applications, see: CE)
JUJ1	lenoch	JUJ	Agricultural Law
JUJ2	lenoch	JUJ	1968 Convention; Convention de Bruxelles (sn: legal principles)
JUJ3	lenoch	JUJ	ECSC Law
JUJ4	lenoch	JUJ	EAEC Law
JUJ5	lenoch	JUJ	Competition Law
JUJ6	lenoch	JUJ	Constitional Law
JUJ7	lenoch	JUJ	Customs Law
JUJ8	lenoch	JUJ	Environmental Law
JUJ9	lenoch	JUJ	Tax Law
JUJA	lenoch	JUJ	European Civil Service Law
JUJB	lenoch	JUJ	Fundamental Rights
JUJC	lenoch	JUJ	General Aspects of Law
JUJD	lenoch	JUJ	General Legal Language
JUJE	lenoch	JUJ	Free Movement
JUJF	lenoch	JUJ	Consumer Protection Law
JUJG	lenoch	JUJ	Copyright Law
JUJH	lenoch	JUJ	Community Legal Procedures
JUJI	lenoch	JUJ	Social Security Law
JUJK	lenoch	JUJ	Transport Law
JUJL	lenoch	JUJ	Labour Law; Employment Law
JUK	lenoch	JU	environment law
JUL	lenoch	JU	economic law (sn: legal aspects of economic phenomena; rf: economics and government, voir ECK)
JUM	lenoch	JU	communications law (sn: theoretical aspects of communications law; rf: legal aspects of press and publishing, see: PGJ)
JUN	lenoch	JU	energy law
JUV	lenoch	JU	legal information systems
JUY	lenoch	JU	training & education
JUZ	lenoch	JU	professions & careers
LA	lenoch	-	Linguistics - Language & Literature
LA1	lenoch	LA	general aspects of the subject field
LA11	lenoch	LA1	organisational aspects & scientific organisation
LA12	lenoch	LA1	language & idioms
LA2	lenoch	LA	organisations in the subject field
LA3	lenoch	LA	publications in the subject field
LA31	lenoch	LA3	documentation systems and information systems in the subject field
LA4	lenoch	LA	language groups & sub-groups
LA5	lenoch	LA	languages - dialects
LA6	lenoch	LA	grammar
LA61	lenoch	LA6	grammar - morphology
LA62	lenoch	LA6	grammar - syntax
LA63	lenoch	LA6	grammar - semantics
LA64	lenoch	LA6	grammar - transformational grammar
LA7	lenoch	LA	orthography
LA8	lenoch	LA	phonetics
LA9	lenoch	LA	versification
LAA	lenoch	LA	etymology
LAB	lenoch	LA	terminology
LAC	lenoch	LA	lexicology
LAD	lenoch	LA	translation & interpretation (nt: linguistic aspects only; do not use for coding terminological entries except those that are coined as "translator's findings", "useful tricks", etc. It is highly recommended to add a subject specific code, e.g. LAD/AGE)
LAE	lenoch	LA	literature - history of literature
LAF	lenoch	LA	philology
LAG	lenoch	LA	linguistic philosophy
LAH	lenoch	LA	computational linguistics
LAI	lenoch	LA	mathematical linguistics
LAJ	lenoch	LA	legal aspects
LAK	lenoch	LA	terminology databases
LAV	lenoch	LA	computer applications
LAW	lenoch	LA	man & society - communication
LAW1	lenoch	LAW	semiology (rf: ARL: Art & Communication)
LAW2	lenoch	LAW	linguistic psychology
LAW3	lenoch	LAW	sociolinguistics
LAY	lenoch	LA	education & training
LAZ	lenoch	LA	professions & careers
MA	lenoch	-	Mathematics
MA1	lenoch	MA	general aspects of the subject field
MA11	lenoch	MA1	organisational aspects & scientific organisation
MA12	lenoch	MA1	mathematical theories
MA2	lenoch	MA	organisations in the subject field
MA3	lenoch	MA	publications in the subject field
MA31	lenoch	MA3	documentation systems and information systems in the subject field
MA4	lenoch	MA	arithmetic - theory of numbers
MA5	lenoch	MA	algebra
MA6	lenoch	MA	geometry
MA7	lenoch	MA	descriptive geometry
MA8	lenoch	MA	analytical geometry
MA9	lenoch	MA	applied algebra
MAA	lenoch	MA	combinatorial analysis & calculation of probabilities
MAB	lenoch	MA	applied mathematics
MAB1	lenoch	MAB	mathematical statistics
MAB2	lenoch	MAB	commercial arithmetic
MAC	lenoch	MA	special methods of calculation
MAD	lenoch	MA	mathematical logic
MAE	lenoch	MA	logarithm tables & nomography
MAF	lenoch	MA	relations & structures
MAG	lenoch	MA	theory of graphs
MAH	lenoch	MA	topology
MAK	lenoch	MA	mathematical games
MAY	lenoch	MA	education & training
MAZ	lenoch	MA	professions & careers
ME	lenoch	-	Medicine - Pathology - Surgery
ME1	lenoch	ME	general aspects of the subject field
ME11	lenoch	ME1	organisational aspects & scientific organisation
ME12	lenoch	ME1	medical research
ME13	lenoch	ME1	preventive medicine
ME14	lenoch	ME1	curative medicine
ME2	lenoch	ME	organisations in the subject field
ME21	lenoch	ME2	medical association
ME22	lenoch	ME2	medical institutions
ME3	lenoch	ME	publications in the subject field
ME31	lenoch	ME3	documentation systems and information systems in the subject field
ME311	lenoch	ME31	international classification of diseases; ICD
ME4	lenoch	ME	anatomy
ME41	lenoch	ME4	terminology of anatomy
ME42	lenoch	ME4	somatology
ME43	lenoch	ME4	comparative anatomy
ME44	lenoch	ME4	embryology
ME45	lenoch	ME4	histology
ME46	lenoch	ME4	teratology
ME47	lenoch	ME4	systematic anatomy
ME48	lenoch	ME4	membranes
ME49	lenoch	ME4	skeleton
ME4A	lenoch	ME4	articulations
ME4B	lenoch	ME4	muscles
ME4C	lenoch	ME4	vascular system
ME4D	lenoch	ME4	nervous system
ME4E	lenoch	ME4	sense organs
ME4F	lenoch	ME4	skin
ME4G	lenoch	ME4	viscera
ME5	lenoch	ME	physiology
ME51	lenoch	ME5	physiology
ME52	lenoch	ME5	cellular physiology
ME53	lenoch	ME5	lung physiology
ME54	lenoch	ME5	cardiology
ME55	lenoch	ME5	immunology
ME56	lenoch	ME5	reproduction
ME57	lenoch	ME5	supportive and locomotor system
ME58	lenoch	ME5	nervous system - skin - sense organs - speech organ
ME6	lenoch	ME	pathology
ME61	lenoch	ME6	types of illness
ME62	lenoch	ME6	epidemiology
ME63	lenoch	ME6	aetiology
ME64	lenoch	ME6	pathological anatomy
ME65	lenoch	ME6	diagnosis (rf: diagnostic techniques; medical examination, see: MEP)
ME66	lenoch	ME6	histopathology; pathologic histology
ME67	lenoch	ME6	infectious particles
ME68	lenoch	ME6	infectious diseases - bacteriology - virology
ME68B	lenoch	ME68	bacteriology
ME68V	lenoch	ME68	virology
ME69	lenoch	ME6	sclerosis
ME6A	lenoch	ME6	allergology
ME6B	lenoch	ME6	diseases of the supportive and locomotor system
ME6C	lenoch	ME6	osteopathology
ME6D	lenoch	ME6	dermatology
ME6E	lenoch	ME6	haemopathology
ME6F	lenoch	ME6	urology
ME6G	lenoch	ME6	geriatrics
ME6H	lenoch	ME6	childhood diseases
ME6I	lenoch	ME6	internal diseases
ME6IB	lenoch	ME6I	diseases of the blood circulation
ME6ID	lenoch	ME6I	intestinal diseases
ME6IG	lenoch	ME6I	glandular diseases
ME6IH	lenoch	ME6I	heart diseases
ME6IL	lenoch	ME6I	lung diseases
ME6K	lenoch	ME6	abnormalities of the central sensory-neural apparatus - dysfunctioning of the central sensory-neural apparatus
ME6L	lenoch	ME6	cytopathology
ME6M	lenoch	ME6	meteoropathology
ME6N	lenoch	ME6	neuropathology
ME7	lenoch	ME	hygiene & health care
ME71	lenoch	ME7	health & hygiene
ME72	lenoch	ME7	food hygiene
ME73	lenoch	ME7	health of the nervous system
ME74	lenoch	ME7	sexology
ME75	lenoch	ME7	racial hygiene
ME76	lenoch	ME7	epidemics control
ME8	lenoch	ME	public health
ME81	lenoch	ME8	population
ME82	lenoch	ME8	public health services
ME83	lenoch	ME8	social medicine
ME84	lenoch	ME8	school medicine
ME85	lenoch	ME8	disaster medicine
ME9	lenoch	ME	occupational diseases
ME91	lenoch	ME9	occupational medicine
ME92	lenoch	ME9	occupational psychology
ME93	lenoch	ME9	sport medicine
ME94	lenoch	ME9	agricultural medicine
MEA	lenoch	ME	traffic medicine
MEA1	lenoch	MEA	traffic medicine
MEA2	lenoch	MEA	diving medicine
MEB	lenoch	ME	military medicine
MEC	lenoch	ME	surgery - therapy
MEC1	lenoch	MEC	surgery - anaesthesia
MEC2	lenoch	MEC	therapy - cures
MEC3	lenoch	MEC	allopathy
MEC4	lenoch	MEC	balneology
MEC5	lenoch	MEC	homeopathie
MEC6	lenoch	MEC	speech therapy
MEC7	lenoch	MEC	rehabilitation
MED	lenoch	ME	pharmacology - toxicology
MED1	lenoch	MED	general
MED2	lenoch	MED	mode of appearance & administration
MED3	lenoch	MED	organic remedies
MED4	lenoch	MED	medicinal herbs & stimulants
MED5	lenoch	MED	antiallergics
MED6	lenoch	MED	antibiotics
MED7	lenoch	MED	moulds
MED8	lenoch	MED	vermifuge
MED9	lenoch	MED	psychotropics
MEDA	lenoch	MED	anti-AIDS drugs
MEDB	lenoch	MED	cardiovascular drugs
MEDC	lenoch	MED	anti-cancer drugs
MEDD	lenoch	MED	gastrointestinal drugs
MEDE	lenoch	MED	central nervous system drugs
MEDF	lenoch	MED	musculo-skeletal system drugs
MEDG	lenoch	MED	contraceptives
MEDH	lenoch	MED	veterinary drugs
MEDI	lenoch	MED	toxicology
MEE	lenoch	ME	gynaecology - paediatrics
MEE1	lenoch	MEE	paediatrics
MEE2	lenoch	MEE	obstetrics - mother & child
MEE3	lenoch	MEE	sexology
MEF	lenoch	ME	dental medicine
MEF1	lenoch	MEF	orthodontics
MEG	lenoch	ME	veterinary medicine
MEG1	lenoch	MEG	animal health certificate
MEH	lenoch	ME	psychology - psychiatry
MEH1	lenoch	MEH	psychology
MEH2	lenoch	MEH	applied psychology
MEH3	lenoch	MEH	differential psychology & development psychology
MEH4	lenoch	MEH	psychoanalysis
MEH5	lenoch	MEH	psychiatry
MEH6	lenoch	MEH	psychotechnology
MEH7	lenoch	MEH	psycho-physiology
MEH8	lenoch	MEH	ethology (nt: behaviour research)
MEH9	lenoch	MEH	parapsychology
MEI	lenoch	ME	nursing - treatment
MEJ	lenoch	ME	legal aspects
MEJ1	lenoch	MEJ	forensic medicine
MEJ2	lenoch	MEJ	medical science & war crimes
MEK	lenoch	ME	medical equipment - infrastructure
MEK1	lenoch	MEK	medical instruments & medical equipment
MEK2	lenoch	MEK	medical appliances
MEK3	lenoch	MEK	medical equipment
MEK4	lenoch	MEK	animals for experiments and treatment
MEK5	lenoch	MEK	premises (sn: infrastructure)
MEK6	lenoch	MEK	hospital information systems; HIS
MEL	lenoch	ME	anthropology
MEM	lenoch	ME	environmental medicine
MEN	lenoch	ME	nuclear medicine
MEO	lenoch	ME	ophtalmology
MEO1	lenoch	MEO	optometry
MEP	lenoch	ME	diagnostic techniques - medical examination
MEQ	lenoch	ME	tropical medicine
MER	lenoch	ME	blood transfusion
MES	lenoch	ME	oncology
MEV	lenoch	ME	telemedicine
MEY	lenoch	ME	training & education
MEZ	lenoch	ME	professions & careers
MG	lenoch	-	Mechanical Engineering(sn: construction & machine parts)
MG1	lenoch	MG	general aspects of the subject field
MG2	lenoch	MG	organisations in the subject field
